278,2253,BRA,COUTINHO Claudio (BRA),S,2,TONINHO,,
278,2253,SWE,ERICSON Georg (SWE),S,3,Roy ANDERSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),S,3,OSCAR,,Y1'
278,2253,SWE,ERICSON Georg (SWE),S,4,Bjorn NORDQVIST,C,
278,2253,BRA,COUTINHO Claudio (BRA),S,4,AMARAL,,
278,2253,SWE,ERICSON Georg (SWE),S,5,Ingemar ERLANDSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),S,5,TONINHO CEREZO,,O86'
278,2253,SWE,ERICSON Georg (SWE),S,6,Staffan TAPPER,,
278,2253,BRA,COUTINHO Claudio (BRA),S,6,EDINHO,,
278,2253,SWE,ERICSON Georg (SWE),S,7,Anders LINDEROTH,,
278,2253,BRA,COUTINHO Claudio (BRA),S,8,ZICO,,
278,2253,SWE,ERICSON Georg (SWE),S,8,Bo LARSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),S,9,REINALDO,,G45'
278,2253,SWE,ERICSON Georg (SWE),S,9,Lennart LARSSON,,O81'
278,2253,BRA,COUTINHO Claudio (BRA),S,10,RIVELINO,C,
278,2253,SWE,ERICSON Georg (SWE),S,10,Thomas SJOBERG,,G37'
278,2253,BRA,COUTINHO Claudio (BRA),S,17,BATISTA,,
278,2253,SWE,ERICSON Georg (SWE),S,11,Benny WENDT,,
278,2253,BRA,COUTINHO Claudio (BRA),S,18,GIL,,O66'
278,2253,SWE,ERICSON Georg (SWE),N,12,Goran HAGBERG,,
278,2253,BRA,COUTINHO Claudio (BRA),N,7,ZE SERGIO,,
278,2253,SWE,ERICSON Georg (SWE),N,13,Magnus ANDERSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),N,11,DIRCEU,,I86'
278,2253,SWE,ERICSON Georg (SWE),N,14,Roland AMAN,,
278,2253,BRA,COUTINHO Claudio (BRA),N,12,CARLOS,,
278,2253,SWE,ERICSON Georg (SWE),N,15,Torbjorn NILSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),N,13,NELINHO,,I66'
278,2253,SWE,ERICSON Georg (SWE),N,16,Conny TORSTENSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),N,14,ABEL,,
278,2253,SWE,ERICSON Georg (SWE),N,17,Jan MOLLER,,
278,2253,BRA,COUTINHO Claudio (BRA),N,15,POLOZZI,,
278,2253,SWE,ERICSON Georg (SWE),N,18,Olle NORDIN,,
278,2253,BRA,COUTINHO Claudio (BRA),N,16,RODRIGUES NETO,,
278,2253,SWE,ERICSON Georg (SWE),N,19,Kent KARLSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),N,19,JORGE MENDONCA,,
278,2253,SWE,ERICSON Georg (SWE),N,20,Roland ANDERSSON,,
278,2253,BRA,COUTINHO Claudio (BRA),N,20,ROBERTO DINAMITE,,
278,2253,SWE,ERICSON Georg (SWE),N,21,Sanny ASLUND,,
278,2253,BRA,COUTINHO Claudio (BRA),N,21,CHICAO,,
278,2253,SWE,ERICSON Georg (SWE),N,22,Ralf EDSTROM,,I81'
278,2253,BRA,COUTINHO Claudio (BRA),N,22,WALDIR PERES,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,1,Friedl KONCILIA,GK,
278,2216,ESP,KUBALA Ladislao (ESP),S,13,MIGUEL ANGEL,GK,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,2,Robert SARA,C,
278,2216,ESP,KUBALA Ladislao (ESP),S,2,Antonio DE LA CRUZ,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,3,Erich OBERMAYER,,
278,2216,ESP,KUBALA Ladislao (ESP),S,4,Juan Manuel ASENSI,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,4,Gerhard BREITENBERGER,,
278,2216,ESP,KUBALA Ladislao (ESP),S,5,MIGUELI,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,5,Bruno PEZZEY,,
278,2216,ESP,KUBALA Ladislao (ESP),S,7,DANI,,G21'
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,7,Josef HICKERSBERGER,,O67'
278,2216,ESP,KUBALA Ladislao (ESP),S,11,Julio CARDENOSA,,OH46'
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,8,Herbert PROHASKA,,
278,2216,ESP,KUBALA Ladislao (ESP),S,17,MARCELINO,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,9,Hans KRANKL,,G76'
278,2216,ESP,KUBALA Ladislao (ESP),S,18,PIRRI,C,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,10,Wilhelm KREUZ,,
278,2216,ESP,KUBALA Ladislao (ESP),S,19,Carles REXACH,,O60'
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,11,Kurt JARA,,
278,2216,ESP,KUBALA Ladislao (ESP),S,20,RUBEN CANO,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,18,Walter SCHACHNER,,G9' O80'
278,2216,ESP,KUBALA Ladislao (ESP),S,21,Isidoro SAN JOSE,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,6,Roland HATTENBERGER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,1,Luis ARCONADA,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,12,Eduard KRIEGER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,3,Francisco URIA,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,13,Gunter HAPPICH,,
278,2216,ESP,KUBALA Ladislao (ESP),N,6,Antonio BIOSCA,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,14,Heinrich STRASSER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,8,JUANITO,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,15,Heribert WEBER,,I67'
278,2216,ESP,KUBALA Ladislao (ESP),N,9,QUINI,,I60'
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,16,Peter PERSIDIS,,
278,2216,ESP,KUBALA Ladislao (ESP),N,10,SANTILLANA,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,17,Franz OBERACHER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,12,Antonio GUZMAN,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,19,Hans PIRKNER,,I80'
278,2216,ESP,KUBALA Ladislao (ESP),N,14,Eugenio LEAL,,IH46'
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,20,Ernst BAUMEISTER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,15,MARANON,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,21,Erwin FUCHSBICHLER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,16,Antonio OLMO,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),N,22,Hubert BAUMGARTNER,,
278,2216,ESP,KUBALA Ladislao (ESP),N,22,Francisco URRUTICOECHEA,,
278,2451,PER,CALDERON Marcos (PER),S,21,Ramon QUIROGA,GK,
278,2451,SCO,MacLEOD Alistair (SCO),S,1,Alan ROUGH,GK,
278,2451,PER,CALDERON Marcos (PER),S,2,Jaime DUARTE,,
278,2451,SCO,MacLEOD Alistair (SCO),S,4,Martin BUCHAN,,
278,2451,PER,CALDERON Marcos (PER),S,3,Rodolfo MANZO,,
278,2451,SCO,MacLEOD Alistair (SCO),S,6,Bruce RIOCH,C,O75'
278,2451,PER,CALDERON Marcos (PER),S,4,Hector CHUMPITAZ,C,
278,2451,SCO,MacLEOD Alistair (SCO),S,7,Don MASSON,,O75'
278,2451,PER,CALDERON Marcos (PER),S,5,Ruben DIAZ,,
278,2451,SCO,MacLEOD Alistair (SCO),S,8,Kenny DALGLISH,,
278,2451,PER,CALDERON Marcos (PER),S,6,Jose VELASQUEZ,,Y19'
278,2451,SCO,MacLEOD Alistair (SCO),S,9,Joe JORDAN,,G14'
278,2451,PER,CALDERON Marcos (PER),S,7,Juan MUNANTE,,
278,2451,SCO,MacLEOD Alistair (SCO),S,10,Asa HARTFORD,,
278,2451,PER,CALDERON Marcos (PER),S,8,Cesar CUETO,,G43' O82'
278,2451,SCO,MacLEOD Alistair (SCO),S,11,Willie JOHNSTON,,
278,2451,PER,CALDERON Marcos (PER),S,10,Teofilo CUBILLAS,,G71' G77'
